raw_date,raw_title,raw_description,link
Publié le 26 nov. 2023,Comment devient-on opérateur de métro ?,"Notre journaliste se balade dans le Grand Montréal pour parler de gens, d’évènements ou de lieux qui font battre le cœur de leur quartier.",https://www.lapresse.ca/societe/2023-11-26/la-vie-la-ville/comment-devient-on-operateur-de-metro.php
Publié le 25 nov. 2023,Se comparer et se réjouir,"On le sait, les médias québécois ont un sens critique très développé qui peut rapidement devenir acerbe lorsqu’il s’agit d’exprimer ou d’exalter le mécontentement de la population. Ce qui peut donner lieu parfois à une tendance au dénigrement qui occulte malheureusement les côtés positifs qui auraient dû être soulignés, comme on l’a souvent constaté avec le dossier du REM, par exemple.",https://www.lapresse.ca/affaires/chroniques/2023-11-25/reseau-express-metropolitain/se-comparer-et-se-rejouir.php
Publié le 25 nov. 2023,Comment tuer un mégaprojet de transport collectif en trois étapes faciles,"Au Québec, la gestion des projets de transport collectif sonne comme ce fameux tube de Plastic Bertrand dans les années 1980. On avance, trop vite. On recule. On flambe des millions en études – près de 100 millions pour le REM de l’Est et 527 millions pour le tramway de Québec – et on se demande toujours après des décennies : « Stop ou encore ? »",https://www.lapresse.ca/actualites/editoriaux/2023-11-25/comment-tuer-un-megaprojet-de-transport-collectif-en-trois-etapes-faciles.php
Publié le 24 nov. 2023,"« Toutes les infrastructures sont construites », selon CDPQ Infra","« Toutes les infrastructures sont construites et les stations sont finalisées » sur les 51 kilomètres du Réseau express métropolitain (REM) devant être inaugurés d’ici la fin de 2024, assure maintenant le gestionnaire du train léger, CDPQ Infra.",https://www.lapresse.ca/actualites/grand-montreal/2023-11-24/prochaine-phase-du-rem/toutes-les-infrastructures-sont-construites-selon-cdpq-infra.php
Publié le 24 nov. 2023,L’ascension… d’Ascenseurs Maxi,"Qu’ont en commun les ascenseurs du métro de Montréal, du centre Vidéotron de Québec et ceux qui connecteront l’aéroport Montréal-Trudeau au réseau du REM ? Tous sont signés par Ascenseurs Maxi, un fabricant d’ascenseurs conçus sur mesure situé à Québec. Portrait.",https://www.lapresse.ca/affaires/portfolio/2023-11-24/performance-d-entreprise/l-ascension-d-ascenseurs-maxi.php
Publié le 24 nov. 2023,Un cône orange sur cinq toujours jugé « inutile »,"Les cônes et les chantiers font toujours autant la vie dure aux Montréalais. Dans une étude qui paraîtra vendredi, la Chambre de commerce du Montréal métropolitain (CCMM) constate que près d’un cylindre orange sur cinq est encore « inutile » au centre-ville, mais surtout que les artères entravées y sont toujours aussi nombreuses.",https://www.lapresse.ca/actualites/grand-montreal/2023-11-24/chantiers-au-centre-ville-de-montreal/un-cone-orange-sur-cinq-toujours-juge-inutile.php
Publié le 24 nov. 2023,Québec suspend les consultations sur la ligne rose,"Les consultations publiques sur le tronçon sud-ouest de la « ligne rose », qui devaient avoir lieu en novembre, ont été suspendues par Québec, a appris de plusieurs sources près du dossier. L’Autorité régionale de transport métropolitain (ARTM), qui chapeaute le dossier, et la Ville de Montréal avaient donné leur aval au processus, mais le gouvernement Legault a mis son veto. La directive émane du bureau du premier ministre, selon nos informations.",https://www.lapresse.ca/actualites/grand-montreal/2023-11-24/quebec-suspend-les-consultations-sur-la-ligne-rose.php
Publié le 23 nov. 2023,Plusieurs fermetures sur des ponts menant à Montréal cette fin de semaine,La fin de semaine s’annonce encore bien chargée en matière d’entraves sur le réseau routier montréalais. Plusieurs ponts seront d’ailleurs à éviter pour les automobilistes.,https://www.lapresse.ca/actualites/circulation/2023-11-23/entraves-routieres/plusieurs-fermetures-sur-des-ponts-menant-a-montreal-cette-fin-de-semaine.php
Publié le 23 nov. 2023,Les coupes dans le service évitées à court terme,"Les coupes appréhendées dans le métro et les bus du Grand Montréal n’auront pas lieu à court terme, confirme l’Autorité régionale de transport métropolitain (ARTM). Dans son cadre budgétaire publié jeudi, l’organisme devra toutefois renoncer à une somme de 165 millions qui était prévue pour développer et maintenir les actifs.",https://www.lapresse.ca/actualites/grand-montreal/2023-11-23/cadre-budgetaire-de-l-artm/les-coupes-dans-le-service-evitees-a-court-terme.php
Publié le 22 nov. 2023,"Sans station du REM, des usagers veulent ravoir un autobus","Des usagers du Réseau express métropolitain (REM) se mobilisent pour réclamer la mise sur pied d’une navette entre Brossard et l’arrêt Robert-Bourassa à Montréal, vu les retards liés à la station Griffintown. Une pétition parrainée par une députée libérale vient d’être déposée à l’Assemblée nationale.",https://www.lapresse.ca/actualites/grand-montreal/2023-11-22/griffintown/sans-station-du-rem-des-usagers-veulent-ravoir-un-autobus.php
Publié le 22 nov. 2023,De nouvelles mesures pour s’attaquer à la congestion,"Débarcadères alternatifs, gratuité du stationnement en pointe, accès facilité à la douane : Aéroports de Montréal (ADM) met le paquet pour s’attaquer à la congestion et à l’attente à Montréal-Trudeau. Objectif : retirer jusqu’à 700 véhicules par heure lors des périodes les plus achalandées. Voici ce qui s’en vient, en cinq points.",https://www.lapresse.ca/actualites/grand-montreal/2023-11-22/aeroport-montreal-trudeau/de-nouvelles-mesures-pour-s-attaquer-a-la-congestion.php
Publié le 22 nov. 2023,Les transports en commun au musée,"(Paris) C’est très rare qu’un musée majeur consacre une exposition aux transports en commun. C’est pourtant ce que fait depuis dimanche la Cité de l’architecture et du patrimoine au Trocadéro, à Paris. Et, avec le nouveau mandat qu’on leur a donné à Québec, les dirigeants de la Caisse de dépôt et placement feraient bien d’y faire une petite visite.",https://www.lapresse.ca/dialogue/chroniques/2023-11-22/les-transports-en-commun-au-musee.php
Publié le 21 nov. 2023,"La ministre Guilbault est en train de « rire des gens », accuse St-Pierre Plamondon","La ministre Geneviève Guilbault se moque de la population quand elle affirme que l’expertise en transport collectif manque au gouvernement, estime le chef péquiste Paul St-Pierre Plamondon. Selon lui, c’est à elle que revient le blâme dans le dossier du tramway.",https://www.lapresse.ca/actualites/politique/2023-11-21/transport-collectif/la-ministre-guilbault-est-en-train-de-rire-des-gens-accuse-st-pierre-plamondon.php
Publié le 21 nov. 2023,Une voie rapide pour couper « dans la mélasse »,"(Québec) Le gouvernement Legault veut donner un « superpouvoir » aux villes, pour passer outre la « mélasse » des règles d’urbanisme et mettre un frein au « pas dans ma cour ». L’objectif : construire plus rapidement et en hauteur. Les partis de l’opposition craignent l’apparition de verrues urbaines et un retour du favoritisme et de la collusion, mais dans ce combat, le gouvernement a l’appui des maires, qui applaudissent l’initiative.",https://www.lapresse.ca/actualites/politique/2023-11-21/construction-de-logements/une-voie-rapide-pour-couper-dans-la-melasse.php
Publié le 21 nov. 2023,Tramway et 3e lien : un constat d’échec pour Québec,"Faire du neuf avec du vieux, tout en réalisant un miracle budgétaire de calibre biblique.",https://www.lapresse.ca/actualites/chroniques/2023-11-21/tramway-et-3e-lien-un-constat-d-echec-pour-quebec.php
Publié le 21 nov. 2023,L’expertise en transport collectif manque au gouvernement,"(Québec) Bon pour faire des routes, moins pour concevoir des projets de transport collectif : c’est le dur constat que fait la ministre Geneviève Guilbault au sujet de son ministère. L’expertise, selon elle, se trouve chez CDPQ Infra, un acteur au cœur du projet d’agence des transports censé réduire les délais et les coûts qui sera présenté au début de l’année prochaine.",https://www.lapresse.ca/actualites/politique/2023-11-21/entrevue-avec-genevieve-guilbault/l-expertise-en-transport-collectif-manque-au-gouvernement.php
Publié le 20 nov. 2023,La Caisse de dépôt se penchera sur le troisième lien,(Québec) La Caisse de dépôt et placement du Québec n’a pas seulement reçu le mandat de trouver le meilleur système de transport structurant pour la capitale : le gouvernement Legault lui a aussi demandé de trouver la meilleure option pour améliorer la fluidité entre les deux rives et de lui soumettre sa solution pour un éventuel troisième lien.,https://www.lapresse.ca/actualites/regional/2023-11-20/quebec-et-levis/la-caisse-de-depot-se-penchera-sur-le-troisieme-lien.php
Publié le 16 nov. 2023,Les secteurs à éviter ce week-end à Montréal,"Le tunnel Louis-Hippolyte-La Fontaine, l’autoroute 15 et l’échangeur Saint-Pierre seront autant de secteurs à éviter ce week-end, puisque les entraves à la circulation s’y multiplieront. Sur le réseau municipal, l’avenue De Lorimier risque aussi d’être fortement congestionnée.",https://www.lapresse.ca/actualites/circulation/2023-11-16/entraves-routieres/les-secteurs-a-eviter-ce-week-end-a-montreal.php
Publié le 16 nov. 2023,"C’est quoi, 185 milliards de dollars ?","Cent quatre-vingt-cinq. Milliards. De. Dollars. Rarement, sinon jamais, on a vu une telle somme apparaître dans les discussions publiques au Québec. Le chiffre figure dans le récent plan d’action d’Hydro-Québec, qui dit vouloir dépenser entre 155 et 185 milliards de dollars d’ici 2035 pour bonifier son réseau et développer de la nouvelle électricité.",https://www.lapresse.ca/dialogue/chroniques/2023-11-16/c-est-quoi-185-milliards-de-dollars.php
Publié le 15 nov. 2023,L’incertitude plane toujours pour le transport collectif,"L’incertitude plane toujours sur les coupes dans le métro et les autobus de la métropole. La Société de transport de Montréal (STM) dit avoir fait « tout son possible » pour épargner le service, mais devra attendre encore pour avoir une idée de ses revenus. On sait toutefois déjà que la Ville déboursera 715 millions l’an prochain pour le transport collectif en général, un bond de 48 millions par rapport à 2023.",https://www.lapresse.ca/actualites/grand-montreal/2023-11-15/budget-de-montreal/l-incertitude-plane-toujours-pour-le-transport-collectif.php
Publié le 15 nov. 2023,La STM devra supprimer 120 postes pour éviter le pire,"La Société de transport de Montréal (STM) devra supprimer plus de 120 postes et réduira ses dépenses de 50 millions pour équilibrer son prochain budget, a appris . Cet effort devrait lui permettre de ne pas réduire le service dans le métro et le réseau d’autobus pour le moment, mais il restera un manque à gagner de plusieurs millions.",https://www.lapresse.ca/actualites/grand-montreal/2023-11-15/transport-collectif/la-stm-devra-supprimer-120-postes-pour-eviter-le-pire.php
Publié le 14 nov. 2023,Le tramway de Québec au menu,"(Québec) L’avenir du projet de tramway de Québec sera au menu d’une rencontre mercredi entre le premier ministre François Legault et le patron de la Caisse de dépôt et placement, Charles Emond, chargé de trouver d’ici six mois le meilleur projet de transport collectif pour la capitale.",https://www.lapresse.ca/actualites/politique/2023-11-14/rencontre-francois-legault-charles-emond/le-tramway-de-quebec-au-menu.php
Publié le 14 nov. 2023,"Il est où le transport, il est où ?","« Votre sommet a lieu un mois trop tôt », a déclaré le ministre de l’Économie, Pierre Fitzgibbon, en ouverture du Sommet de l’Est qui se tenait au Stade olympique lundi.",https://www.lapresse.ca/dialogue/chroniques/2023-11-14/il-est-ou-le-transport-il-est-ou.php
Publié le 12 nov. 2023,"Harris incertain, Lindström rappelé, Allen de retour","Après une soirée haute en émotion samedi, le Canadien doit déjà revenir sur Terre.",https://www.lapresse.ca/sports/hockey/2023-11-12/canucks-canadien/harris-incertain-lindstroem-rappele-allen-de-retour.php
Publié le 12 nov. 2023,Un promoteur mise déjà sur la station Griffintown,"L’organisme pour l’implantation du logement étudiant UTILE mise sur la station du REM prévue à Griffintown, en lançant le plus important projet de son histoire à proximité de l’emplacement censé abriter celle-ci.",https://www.lapresse.ca/actualites/grand-montreal/2023-11-12/rem/un-promoteur-mise-deja-sur-la-station-griffintown.php
Publié le 12 nov. 2023,La Caisse… à toutes les sauces,"Dans sa hâte à vouloir régler le cas du tramway de Québec et du maire Bruno Marchand – qu’il n’a jamais beaucoup apprécié –, le premier ministre François Legault aura créé toutes sortes d’autres problèmes. En particulier, il mine l’indépendance de la Caisse de dépôt et placement du Québec (CDPQ) à qui il a donné six mois pour examiner le dossier.",https://www.lapresse.ca/contexte/chroniques/2023-11-12/la-caisse-a-toutes-les-sauces.php
Publié le 11 nov. 2023,« Rien de contaminé »,Le code des annonces n’est pas très difficile à déchiffrer.,https://www.lapresse.ca/actualites/acheter-une-arme-non-enregistree-un-jeu-d-enfant/2023-11-11/600-pour-une-arme-non-enregistree/rien-de-contamine.php
Publié le 11 nov. 2023,« Il faut se refaire confiance comme bâtisseurs »,"(Québec) Un coup dans le foie, un coup au menton : Bruno Marchand est encore debout, mais le maire de Québec s’assoit devant moi comme un boxeur un peu sonné.",https://www.lapresse.ca/actualites/chroniques/2023-11-11/bruno-marchand-et-le-tramway-sur-pause/il-faut-se-refaire-confiance-comme-batisseurs.php
Publié le 11 nov. 2023,"Un barrage, ça ne se commande pas sur Amazon","Attention aux chantiers : congestion en vue. Avec autant de grands projets d’infrastructure dans le collimateur, Québec se magasine de sérieux problèmes de dépassement de coûts et de ralentissement de travaux. Et ce sont les contribuables qui en feront les frais.",https://www.lapresse.ca/actualites/editoriaux/2023-11-11/un-barrage-ca-ne-se-commande-pas-sur-amazon.php
Publié le 11 nov. 2023,Les ennemis utiles,"À l’aube du dépôt de son budget, Valérie Plante s’est trouvé un nouvel ennemi utile.",https://www.lapresse.ca/actualites/chroniques/2023-11-11/les-ennemis-utiles.php
Publié le 11 nov. 2023,Des annonces d’au moins 500 millions attendues,"Plus de 600 participants se déplaceront au Stade olympique lundi dans le cadre du Sommet de l’Est, l’aboutissement d’une démarche lancée plus tôt cette année pour stimuler le développement économique de la portion est du territoire de l’île de Montréal, longtemps mal-aimée.",https://www.lapresse.ca/affaires/2023-11-11/sommet-de-l-est/des-annonces-d-au-moins-500-millions-attendues.php
Publié le 11 nov. 2023,Un dirigeant de la Caisse de dépôt était membre du comité directeur,"(Québec) La Caisse de dépôt et placement du Québec (CDPQ) est loin d’être en territoire inconnu avec le mandat que lui confie le gouvernement Legault pour trouver le meilleur projet de transport collectif pour la capitale. L’actuel vice-président à l’exploitation de CDPQ Infra, Denis Andlauer, a siégé de 2018 à 2022 au « comité directeur du projet de réseau structurant de transport en commun » de Québec.",https://www.lapresse.ca/actualites/regional/2023-11-11/tramway-de-quebec/un-dirigeant-de-la-caisse-de-depot-etait-membre-du-comite-directeur.php
Publié le 10 nov. 2023,AtkinsRéalis affiche un bénéfice et des prévisions en hausse,"(Montréal) AtkinsRéalis a plus que doublé son bénéfice au dernier trimestre et a relevé ses prévisions financières pour l’exercice, alors que l’entreprise s’oriente vers la croissance et finalise sa transition vers une société d’ingénierie non diversifiée.",https://www.lapresse.ca/affaires/entreprises/2023-11-10/troisieme-trimestre/atkinsrealis-affiche-un-benefice-et-des-previsions-en-hausse.php
Publié le 9 nov. 2023,Les secteurs à éviter en fin de semaine dans la métropole,"Les entraves à la circulation risquent d’être à nouveau assez nombreuses ce week-end dans le Grand Montréal, surtout aux abords des ponts Papineau-Leblanc et Honoré-Mercier, ainsi que dans l’échangeur Saint-Pierre.",https://www.lapresse.ca/actualites/circulation/2023-11-09/entraves-et-congestion/les-secteurs-a-eviter-en-fin-de-semaine-dans-la-metropole.php
Publié le 9 nov. 2023,Plus d’un demi-milliard dépensé pour rien ?,"(Québec) La Ville de Québec et les gouvernements ont déjà investi 527 millions de dollars dans le projet de tramway aujourd’hui en péril, a indiqué Bruno Marchand jeudi. Le maire a par ailleurs assuré qu’il n’avait nullement l’intention de démissionner même si la CAQ lui a retiré le projet de transport structurant de la capitale.",https://www.lapresse.ca/actualites/regional/2023-11-09/tramway-de-quebec/plus-d-un-demi-milliard-depense-pour-rien.php
Publié le 8 nov. 2023,Legault reprend le projet et le confie à la Caisse de dépôt,"(Québec) Devant l’explosion des coûts du projet de tramway de la capitale, le gouvernement Legault retire le dossier des mains de Bruno Marchand et demande à la Caisse de dépôt, artisan du REM, de trouver le meilleur projet pour Québec.",https://www.lapresse.ca/actualites/regional/2023-11-08/tramway-de-quebec/legault-reprend-le-projet-et-le-confie-a-la-caisse-de-depot.php
Publié le 8 nov. 2023,Clins d’œil,Quelques bits de l’actualité numérique,https://www.lapresse.ca/affaires/techno/2023-11-08/vie-numerique/clins-d-oeil.php
Publié le 8 nov. 2023,La cigale caquiste en mode austérité,"La cigale caquiste, ayant chanté tout l’été, se trouva fort dépourvue quand le ralentissement économique fut venu.",https://www.lapresse.ca/actualites/editoriaux/2023-11-08/mise-a-jour-economique/la-cigale-caquiste-en-mode-austerite.php
Publié le 8 nov. 2023,"Une bonne affaire, même à 8 milliards","D’accord, la facture du tramway de Québec a doublé, passant de 4 à 8,4 milliards de dollars.",https://www.lapresse.ca/dialogue/chroniques/2023-11-08/tramway-de-quebec/une-bonne-affaire-meme-a-8-milliards.php
Publié le 7 nov. 2023,Chacun son métier…,"Chacun son métier, dit le proverbe, et les vaches seront bien gardées. La Caisse de dépôt et placement du Québec est un remarquable gestionnaire de notre « bas de laine » collectif. Mais sa filiale CDPQ Infra est en train de prouver qu’elle n’est pas très douée pour gérer un réseau de transports en commun.",https://www.lapresse.ca/dialogue/chroniques/2023-11-07/cdpq-infra-et-le-rem/chacun-son-metier.php
Publié le 6 nov. 2023,"Le protocole d’urgence sera « resserré », assure Québec","Le protocole d’urgence du Réseau express métropolitain (REM) sera « resserré » afin d’éviter que d’autres évacuations laborieuses se reproduisent en cas de panne, assure la ministre des Transports, Geneviève Guilbault.",https://www.lapresse.ca/actualites/grand-montreal/2023-11-06/evacuations-dans-le-rem/le-protocole-d-urgence-sera-resserre-assure-quebec.php
Publié le 6 nov. 2023,Une nouvelle tour locative aux abords du Centre Bell,"Le 750, rue Peel constitue la première étape montréalaise du plan de Cadillac Fairview (CF) de construire 7000 logements locatifs au Canada d’ici 15 ans.",https://www.lapresse.ca/affaires/marche-immobilier/2023-11-06/montreal/une-nouvelle-tour-locative-aux-abords-du-centre-bell.php
Publié le 6 nov. 2023,L’expropriation et la fin du monde,"L’auteur se porte à la défense du projet de loi 22 sur l’expropriation, qui propose des indemnités basées sur la « juste valeur marchande » d’un bien, et non sur sa « valeur au propriétaire ».",https://www.lapresse.ca/dialogue/opinions/2023-11-06/projet-de-loi-22/l-expropriation-et-la-fin-du-monde.php
Publié le 6 nov. 2023,"Patrimoine, gigue et logement étudiant","Un grand vent de protection patrimoniale a soufflé sur le Québec la semaine dernière, dans une relative indifférence.",https://www.lapresse.ca/actualites/chroniques/2023-11-06/patrimoine-gigue-et-logement-etudiant.php
Publié le 6 nov. 2023,25 minutes à attendre les secours,"Des ambulanciers ont dû mettre environ 25 minutes pour porter assistance à une femme victime d’un malaise dans un train du Réseau express métropolitain (REM), alors que celui-ci était immobilisé entre deux stations, la semaine dernière. L’évènement soulève des inquiétudes quant aux déficiences du protocole de sécurité dans le train léger.",https://www.lapresse.ca/actualites/grand-montreal/2023-11-06/coincee-dans-le-rem-en-panne/25-minutes-a-attendre-les-secours.php
Publié le 6 nov. 2023,"Vous en voulez, des infras, en voilà !","À la lecture du Plan d’action 2035, dévoilé jeudi par Hydro-Québec, on comprend mieux pourquoi François Legault est allé recruter Michael Sabia pour remplacer Sophie Brochu à la tête de la société d’État et pourquoi cette dernière a démissionné avant la fin de son mandat.",https://www.lapresse.ca/affaires/chroniques/2023-11-06/vous-en-voulez-des-infras-en-voila.php
Publié le 3 nov. 2023,Vaincre le syndrome « Pas dans ma cour »,Les chiffres sont énormes. Et ils reflètent bien ce qu’il faut pour décarboner le Québec et prospérer. Le plan d’Hydro-Québec pose toutefois un défi tout aussi grand : son acceptabilité par les Québécois.,https://www.lapresse.ca/affaires/chroniques/2023-11-03/plan-d-hydro-quebec/vaincre-le-syndrome-pas-dans-ma-cour.php
Publié le 3 nov. 2023,Grosse semaine pour… les usagers du transport collectif,"Chaque vendredi, nous revenons sur la semaine médiatique d’une personnalité, d’une institution ou d’un dossier qui s’est retrouvé au cœur de l’actualité.",https://www.lapresse.ca/dialogue/chroniques/2023-11-03/grosse-semaine-pour-les-usagers-du-transport-collectif.php
Publié le 1 nov. 2023,Legault hésite à monter dans le train de Marchand,"(Québec) Dans ses derniers retranchements depuis que l’unique consortium intéressé par la construction du tramway de Québec s’est retiré de la course, le maire Bruno Marchand a présenté mercredi sa solution pour sauver ce mégaprojet qui semble plus que jamais près de l’agonie.",https://www.lapresse.ca/actualites/regional/2023-11-01/tramway-de-quebec/legault-hesite-a-monter-dans-le-train-de-marchand.php
Publié le 1 nov. 2023,Une troisième panne en autant de jours,"Le Réseau express métropolitain (REM) continue d’accumuler les pannes. Une troisième interruption de service en autant de jours est survenue mercredi matin, en pleine heure de pointe, en raison d’une nouvelle panne du système informatique.",https://www.lapresse.ca/actualites/grand-montreal/2023-11-01/rem/une-troisieme-panne-en-autant-de-jours.php
Publié le 31 oct. 2023,"La communication aux usagers est déficiente, admet CDPQ Infra","Confronté à une série de pannes et accusé de « laisser les citoyens dans le néant », le gestionnaire du Réseau express métropolitain (REM) promet de s’améliorer rapidement en matière de communication dans les prochains jours.",https://www.lapresse.ca/actualites/grand-montreal/2023-10-31/pannes-dans-le-rem/la-communication-aux-usagers-est-deficiente-admet-cdpq-infra.php
Publié le 30 oct. 2023,Le REM victime d’une panne informatique en pleine heure de pointe,Des dizaines de passagers du Réseau express métropolitain (REM) ont été prisonniers des wagons pendant plus de deux heures alors que le service de train reliant le centre-ville de Montréal à Brossard a été en panne lundi en pleine heure de pointe. Une panne informatique est en cause.,https://www.lapresse.ca/actualites/grand-montreal/2023-10-30/le-rem-victime-d-une-panne-informatique-en-pleine-heure-de-pointe.php
Publié le 30 oct. 2023,La STM craint une nouvelle « spirale vers le bas »,"Plus le temps passera, plus il sera « difficile » pour la Société de transport de Montréal (STM) de comprimer ses dépenses sans réduire le service, a prévenu lundi la direction de l’organisme, qui ne cache pas qu’elle craint une nouvelle « spirale vers le bas » en transport collectif.",https://www.lapresse.ca/actualites/grand-montreal/2023-10-30/transport-collectif/la-stm-craint-une-nouvelle-spirale-vers-le-bas.php
Publié le 27 oct. 2023,Des usagers coincés pendant plus d’une demi-heure,"Plusieurs usagers du Réseau express métropolitain (REM) sont demeurés coincés dans des trains immobilisés entre deux stations durant plus de 30 minutes, vendredi matin, en raison d’une nouvelle panne survenue en pleine heure de pointe sur le tronçon reliant le centre-ville à la Rive-Sud de Montréal.",https://www.lapresse.ca/actualites/grand-montreal/2023-10-27/rem/des-usagers-coinces-pendant-plus-d-une-demi-heure.php
Publié le 25 oct. 2023,L’ARTM vise les usagers occasionnels du transport collectif,"Payer directement avec sa carte de crédit ou son téléphone mobile pour monter à bord des transports en commun convaincrait des milliers d’usagers occasionnels de prendre l’autobus ou le métro plus souvent, révèle un document de travail de l’Autorité régionale de transport métropolitain (ARTM). Celle-ci anticipe toutefois des risques financiers derrière cette transition.",https://www.lapresse.ca/actualites/grand-montreal/2023-10-25/paiement-numerique/l-artm-vise-les-usagers-occasionnels-du-transport-collectif.php
Publié le 24 oct. 2023,Coup de barre au développement résidentiel,"La Société immobilière du Canada a décidé d’être plus proactive pour répondre à la crise du logement et a entrepris d’accélérer la mise en œuvre de certains projets immobiliers sur ses propriétés dans la grande région de Montréal. Son PDG, Stéphan Déry, souhaite notamment entreprendre rapidement le démarrage d’une première phase d’un développement immobilier sur l’ancien site de l’ONF, dans Saint-Laurent, et à la Pointe-de-Longueuil.",https://www.lapresse.ca/affaires/marche-immobilier/2023-10-24/grande-entrevue-stephan-dery-pdg-de-la-societe-immobiliere-du-canada/coup-de-barre-au-developpement-residentiel.php
Publié le 23 oct. 2023,Un rebond des émissions qui sème l’inquiétude,"La hausse des émissions de gaz à effet de serre (GES) de l’île de Montréal a repris en 2021 et devrait se poursuivre en 2022, malgré les mesures pour les freiner, démontre le plus récent inventaire de la métropole, qui évoque l’importance de la sobriété pour inverser la tendance.",https://www.lapresse.ca/actualites/environnement/2023-10-23/gaz-a-effet-de-serre-a-montreal/un-rebond-des-emissions-qui-seme-l-inquietude.php
Publié le 22 oct. 2023,Mobilisation contre l’antisémitisme en Allemagne,"(Dessau) Des milliers de personnes ont manifesté dimanche à Berlin en solidarité avec Israël et contre l’antisémitisme suite aux attaques sanglantes du Hamas, alors que le chancelier allemand a promis de lutter contre la recrudescence des actes anti-juifs dans le pays.",https://www.lapresse.ca/international/europe/2023-10-22/israel-et-le-hamas-en-guerre/mobilisation-contre-l-antisemitisme-en-allemagne.php
Publié le 21 oct. 2023,"Vous n’auriez pas un p’tit 2,5 milliards pour prendre le bus ?",Ce n’est pas normal que les sociétés de transport collectif soient toujours en train de mendier pour faire rouler leurs activités.,https://www.lapresse.ca/actualites/editoriaux/2023-10-21/vous-n-auriez-pas-un-p-tit-2-5-milliards-pour-prendre-le-bus.php
Publié le 21 oct. 2023,"Montréal, Laval et Longueuil en état d’alerte budgétaire","La solution envisagée par Québec pour combler le déficit du transport en commun ferait bondir de plus du tiers la facture des villes en 2024, dénoncent à l’unisson Montréal, Laval et Longueuil. À elle seule, la métropole québécoise devrait trouver pas moins de 234 millions l’an prochain, a appris .",https://www.lapresse.ca/actualites/grand-montreal/2023-10-21/transport-collectif/montreal-laval-et-longueuil-en-etat-d-alerte-budgetaire.php
Publié le 20 oct. 2023,Sale temps pour le transport collectif,"On se dirige vers une période d’affrontements, de déceptions et de rationalisation dans le transport collectif au Québec.",https://www.lapresse.ca/actualites/chroniques/2023-10-20/sale-temps-pour-le-transport-collectif.php
Publié le 18 oct. 2023,"Québec prévoit éponger 20 % du déficit, les villes s’inquiètent","Québec ne compte éponger que 20 % des déficits des sociétés de transport d’ici 2028, avec une aide totale de 502,8 millions, dont l’essentiel irait à l’Autorité régionale de transport métropolitain (ARTM). Dans le monde municipal, qui paierait une bonne partie de la facture restante, on sent déjà une grande inquiétude.",https://www.lapresse.ca/actualites/politique/2023-10-18/transport-collectif/quebec-prevoit-eponger-20-du-deficit-les-villes-s-inquietent.php
Publié le 17 oct. 2023,Que peut-on se payer avec un troisième lien ?,Le gouvernement Legault vient de relancer l’idée d’un troisième lien à Québec.,https://www.lapresse.ca/dialogue/chroniques/2023-10-17/a-bien-y-penser/que-peut-on-se-payer-avec-un-troisieme-lien.php
Publié le 14 oct. 2023,Un forum pour les amoureux de Montréal,"Notre journaliste se balade dans le Grand Montréal pour parler de gens, d’évènements ou de lieux qui font battre le cœur de leur quartier.",https://www.lapresse.ca/maison/immobilier/2023-10-14/la-vie-la-ville/un-forum-pour-les-amoureux-de-montreal.php
Publié le 13 oct. 2023,Montréal renonce à un important chèque d’Ottawa,"L’administration de Valérie Plante a renoncé à près de 30 millions de dollars d’argent fédéral en annulant un projet de bassin anti-inondation qu’Ottawa avait promis de financer, a appris .",https://www.lapresse.ca/actualites/grand-montreal/2023-10-13/adaptation-aux-changements-climatiques/montreal-renonce-a-un-important-cheque-d-ottawa.php
Publié le 12 oct. 2023,Des entraves à la tonne ce week-end,"Plusieurs entraves à la circulation seront encore une fois à prévoir sur le réseau routier du Grand Montréal ce week-end, notamment dans les secteurs du pont Honoré-Mercier, de l’échangeur Saint-Pierre et de l’autoroute 40 à Sainte-Anne-de-Bellevue. Sur le réseau municipal, la congestion risque de s’inviter sur le chemin de la Côte-de-Liesse.",https://www.lapresse.ca/actualites/circulation/2023-10-12/grand-montreal/des-entraves-a-la-tonne-ce-week-end.php
Publié le 12 oct. 2023,3 choses à savoir sur les lignes fréquentes,"La Société de transport de Montréal (STM) a récemment procédé au regroupement de ses 31 lignes de bus offrant une plus grande récurrence de passages, sous l’appellation « lignes fréquentes ». La clientèle pourra facilement repérer ces lignes fréquentes sur son parcours de déplacement grâce à l’utilisation d’un code de couleur mauve. Voici trois choses à retenir sur ces lignes.",https://www.lapresse.ca/xtra/2023-10-12/societe-de-transport-de-montreal/3-choses-a-savoir-sur-les-lignes-frequentes.php
Publié le 12 oct. 2023,Guilbault appelle les sociétés de transport à se serrer la ceinture,"La ministre des Transports, Geneviève Guilbault, appelle les sociétés de transport à se serrer la ceinture en attendant une prochaine aide financière. Québec calcule que le déficit cumulé de l’industrie devrait atteindre 2,5 milliards de dollars sur les cinq prochaines années.",https://www.lapresse.ca/actualites/politique/2023-10-12/trou-de-2-5-milliards-sur-cinq-ans/guilbault-appelle-les-societes-de-transport-a-se-serrer-la-ceinture.php
